time,seconds_elapsed,z,y,x
1710911394363729000,0.01572900390625,0.021540216156840323,0.029467490608326624,-0.056742302611120975
1710911394463613000,0.115613037109375,0.029167642295360563,0.06412425238885916,-0.08724717115988023
1710911394563497000,0.2154970703125,0.03215747176110744,0.037659925651887895,-0.06062957410693634
1710911394663381000,0.315381103515625,0.010458265650272369,0.043013203163212166,-0.0808649136437103
1710911394763264800,0.4152646484375,0.009557517418265342,0.03409635370208416,-0.09138942206376231
1710911394863149800,0.51514990234375,0.018082769179344177,0.05295845952373929,-0.042974231992848215
1710911394963033900,0.615033935546875,0.008802315136790275,0.0550931699974928,-0.09306459786752239
1710911395062918000,0.71491796875,0.018823358413577077,0.036870864483295004,-0.05984963010984938
1710911395162802000,0.814802001953125,0.027798107507824896,0.06224080869585741,-0.06884944514669478
1710911395262686200,0.914686279296875,0.022410569250583646,0.01930460944174556,-0.0232828905391274
1710911395362570200,1.0145703125,0.01927344026863575,0.012194887034397106,-0.04495229060016572
1710911395462454000,1.1144541015625,0.0008685995280742645,0.016855855449603403,-0.05452632076181471
1710911395562338000,1.214338134765625,0.035735330247879026,0.033166036882298064,-0.013773886154417414
1710911395662222000,1.31422216796875,0.047553778335452074,0.03820246471350547,-0.07795104462415911
1710911395762106000,1.414106201171875,0.015077157622575759,0.024346288836805615,-0.060101563610881564
1710911395861990100,1.513990234375,0.02270633732676506,0.038386347080161795,-0.031387517151783687
1710911395961874200,1.613874267578125,0.031981530672311784,-0.027859374991676303,0.005085593885311391
1710911396061758200,1.71375830078125,0.035869770282506944,0.03343171806418104,-0.05316312438352033
1710911396161642200,1.813642333984375,0.012677110743522643,0.025389304216869638,-0.06838369993162341
1710911396261526500,1.913526611328125,0.033925065955519675,0.03933468818040564,-0.02897262204675935
1710911396361410600,2.01341064453125,0.015667524731159208,0.06012304479032755,-0.07282606629324145
1710911396461293800,2.1132939453125,0.018809914410114287,0.03890815159771591,-0.08665193607993424
1710911396561177900,2.213177734375,0.018657938718795775,0.009087858646479435,-0.04663438020190224
1710911396661062000,2.313061767578125,0.011176058530807494,0.035284417275758456,-0.027859998329472727
1710911396760946000,2.41294580078125,0.029733459484577177,0.02625533961181063,-0.044098167122015725
1710911396860829700,2.51282958984375,0.01851005468070507,0.036204345132270825,-0.06762546544284559
1710911396960713700,2.612713623046875,0.020904256340861318,0.03872305452150758,-0.04419548545007128
1710911397060597800,2.71259765625,0.023749124377965926,0.025449188027810304,-0.03804585394626483
1710911397160481800,2.812481689453125,0.006691022071242332,0.023001050523598677,-0.034568231830419974
1710911397260365600,2.912365478515625,0.015969722548127174,0.023467608589422886,-0.036164794006594454
1710911397360249600,3.01224951171875,0.035574002206325527,0.026358073900500312,-0.049636699256463905
1710911397460133600,3.112133544921875,0.02330488774180412,0.04177935051932,-0.03177241339969914
1710911397560017700,3.212017578125,0.03048749272227287,0.05217678022729232,-0.05827405592277646
1710911397659901700,3.311901611328125,0.013280921855568884,0.015645504695596172,-0.04998773661726154
1710911397759785700,3.41178564453125,0.018218378257751463,0.03665407079430297,-0.044064328784495586
1710911397859668500,3.51166845703125,0.015526070433855056,0.032805953131942074,-0.037309173702169206
1710911397959552500,3.611552490234375,0.019865560942888258,0.03152401899604592,-0.045590177511749784
1710911398059436500,3.7114365234375,0.02525426824390888,0.029301333411317316,-0.04475995549899526
1710911398159320600,3.811320556640625,0.012684125006198883,-0.00006182688956614583,-0.012149503247911343
1710911398259204400,3.911204345703125,0.018221885389089584,0.021046391058177686,-0.034513231973862274
1710911398359088400,4.01108837890625,0.018076339438557625,0.036465393521520305,-0.05827905175830237
1710911398458972200,4.11097216796875,0.0016167875468730926,-0.00548094302858226,-0.047332737729605286
1710911398558856200,4.210856201171875,0.025109891337156295,0.027931058838265015,-0.03650328241307288
1710911398658740200,4.310740234375,0.017330489507317543,0.03920303375790827,-0.014927641033113467
1710911398758623500,4.41062353515625,0.0183779527336359,0.014036083037848583,-0.00589505909193831
1710911398858507500,4.510507568359375,0.03618658114671707,0.027757661333004943,-0.03608565978920087
1710911398958391600,4.6103916015625,0.005512041419744491,0.040341801130026576,-0.03993302396631334
1710911399058275300,4.710275390625,0.015089432582259176,0.02126563699916005,-0.026874811800580937
1710911399158159400,4.810159423828125,0.011050970846414565,0.039672993923793545,-0.03635088887993479
1710911399258043400,4.91004345703125,0.030954525712132454,0.02070418089122977,-0.009527954538707854
1710911399357926400,5.009926513671875,0.03215396462976932,0.016925370171992107,-0.02182926451457897
