time,seconds_elapsed,z,y,x
1710911494976023800,0.02102392578125,-0.013279752811789511,-0.03464078560997732,-0.0632774171680212
1710911495075905800,0.12090576171875,-0.006754150435328483,-0.04487366327284835,-0.0592383709102869
1710911495175788800,0.220788818359375,-0.019431256612273864,-0.027017382626025935,-0.0535568181425333
1710911495275670800,0.3206708984375,-0.007590596692892722,-0.030940401288657448,-0.057897477695345874
1710911495375552800,0.420552734375,-0.003861926992004737,-0.046190266863326536,-0.04817454058229923
1710911495475435000,0.52043505859375,-0.013731588232517241,-0.03361200881781987,-0.05311608863770961
1710911495575317800,0.62031787109375,0.003701781693962402,-0.04132257406199351,-0.04878068978190422
1710911495675200000,0.720199951171875,-0.0030471034777816383,-0.02754646855102619,-0.04773556464314461
1710911495775082000,0.82008203125,-0.012041735449433325,-0.03088843135611387,-0.04354688078165054
1710911495874964000,0.9199638671875,-0.022298341047763823,-0.03635987362070009,-0.049234863290190695
1710911495974846000,1.019845947265625,-0.001844166561961174,-0.02882787981382571,-0.04550093745887279
1710911496074729000,1.11972900390625,-0.006048047992587089,-0.027847673137439414,-0.04745031796097755
1710911496174611000,1.21961083984375,0.0033154127248795702,-0.03281146042412147,-0.03907353475987911
1710911496274493000,1.319492919921875,-0.013208436574670485,-0.02888501226196531,-0.050447746211290355
1710911496374374700,1.419374755859375,-0.003894093962246552,-0.02910041771146934,-0.04581307214796543
1710911496474256600,1.519256591796875,-0.0020978399289306253,-0.01614430508018704,-0.046262569481134413
1710911496574139600,1.6191396484375,0.007380173379182815,-0.018131225130683742,-0.05734042833447456
1710911496674021600,1.719021728515625,-0.016494618638488463,-0.029331175993732174,-0.060035074245929715
1710911496773903600,1.818903564453125,-0.013242352544004098,-0.022938983888726214,-0.04656885895133018
1710911496873785900,1.918785888671875,-0.017889292433857916,-0.022370719014096537,-0.05255377857983112
1710911496973667600,2.01866748046875,0.0028600656062364575,-0.021945061497529967,-0.05210778837800026
1710911497073549800,2.1185498046875,-0.003940855713421479,-0.018692943816806654,-0.058096215137839316
1710911497173432800,2.218432861328125,0.00016425065100193021,-0.01876011816834798,-0.042536826956272124
1710911497273314800,2.318314697265625,-0.0019195790188852697,-0.01967482871033717,-0.05346212559640407
1710911497373197000,2.418197021484375,-0.019421324306726453,-0.022474510465422644,-0.04239011196196079
1710911497473079300,2.518079345703125,0.00258066414296627,-0.023105709624604787,-0.05391454553902149
1710911497572961000,2.6179609375,0.009582071904209443,-0.02203757806959329,-0.060202832028269766
1710911497672843300,2.71784326171875,0.005419686961174011,-0.019543982572015374,-0.05197276382148266
1710911497772726000,2.81772607421875,0.0015057283878326415,-0.024022059567831454,-0.04614332701563835
1710911497872608300,2.917608154296875,-0.010633046828443184,-0.014059808690019417,-0.05167816478908062
1710911497972490000,3.017489990234375,-0.0021270705899922174,-0.019925214141677132,-0.05557049605250358
1710911498072372200,3.117372314453125,-0.002550844393437728,-0.028435138186172115,-0.05303074844181537
1710911498172254200,3.217254150390625,0.001294131463766098,-0.02160236270681489,-0.05168459452986717
1710911498272136200,3.31713623046875,-0.0136474262135569,-0.02624310803461121,-0.04719605093896389
1710911498372018200,3.41701806640625,-0.015560548092192037,-0.012256439929327461,-0.05602525408267975
1710911498471901200,3.516901123046875,-0.0010123827797826378,-0.017712227967055513,-0.04450374311506748
1710911498571783200,3.616783203125,-0.006617965968186036,-0.020469732814538292,-0.04914426239728927
1710911498671665200,3.7166650390625,-0.006488183842366561,-0.024913797942898233,-0.049742812812328334
1710911498771547100,3.816547119140625,0.006936521264910698,-0.015752442518656606,-0.06186287419497966
1710911498871429000,3.91642919921875,-0.020246669214963913,-0.02493713771929033,-0.0581231031447649
1710911498971311000,4.01631103515625,0.005908347260951996,-0.018776066939439624,-0.055580432924628255
1710911499071193300,4.116193359375,-0.0007031798332929611,-0.0028783867142163216,-0.04376256935894489
1710911499171075000,4.216074951171875,-0.011268403856223448,-0.02486976928821532,-0.058278001445531843
1710911499270958000,4.3159580078125,-0.0009317187590058893,-0.021812920734554063,-0.06890519392192364
1710911499370840000,4.415840087890625,-0.014218494966626166,-0.002953794604563154,-0.05334522121846676
1710911499470722300,4.515722412109375,0.02780629081428051,-0.029784338005154856,-0.04217442338466644
1710911499570604000,4.61560400390625,0.019948563051223753,-0.020228341257118154,-0.05319324552714824
