time,seconds_elapsed,z,y,x
1710998630860221700,14.8032216796875,-9.762380065640807,-0.8880014170281588,0.27887530223792417
1710998630960104400,14.9031044921875,-9.773725635519623,-0.7816079117111862,0.18372597051821649
1710998631059987500,15.002987548828125,-9.771143217810987,-0.8187983361382037,0.1572194371908903
1710998631159870700,15.10287060546875,-9.787203541252017,-0.6155171858005225,0.046633562784572126
1710998631259753500,15.20275341796875,-9.791790284520387,-0.5345684297982602,0.07389904755330644
1710998631359637500,15.302637451171876,-9.777835408926009,-0.7315281950946897,0.17082785570146514
1710998631459520500,15.4025205078125,-9.784595989102124,-0.6273429404117167,0.19624418263928964
1710998631559403300,15.5024033203125,-9.794303728646039,-0.44102994907498355,0.21791692086830733
1710998631659286300,15.602286376953124,-9.794258720460533,-0.36883137616347517,0.3268663942784071
1710998631759170300,15.70217041015625,-9.803798702222108,-0.13410296642696484,0.19474572424245998
1710998631859053000,15.802052978515626,-9.794593066981435,-0.3137706562640145,0.3713210375547409
1710998631958936300,15.901936279296875,-9.775296245837211,-0.5991255115132779,0.5049920605715363
1710998632058819300,16.0018193359375,-9.755157713171839,-0.7739145807296037,0.6390178883753717
1710998632158703000,16.101703125,-9.776018714892864,-0.7018458082102239,0.32749259988535195
1710998632258586000,16.201586181640625,-9.770948572021723,-0.7822029549948871,0.2951335594038479
1710998632358469000,16.30146923828125,-9.785152453941107,-0.6346641501452773,0.13556620737994088
1710998632458352000,16.40135205078125,-9.775977798360586,-0.774391915917769,-0.030959521547658367
1710998632558236000,16.50123583984375,-9.759892925000191,-0.9555756546072661,-0.04189215867745224
1710998632658119000,16.601118896484376,-9.758175015166401,-0.9738552615329623,0.003627694686088944
1710998632758002000,16.701001953125,-9.76968308213055,-0.820889317068085,-0.22319374702638015
1710998632857885000,16.800885009765626,-9.771275904279946,-0.8321571455355733,-0.00830880170702585
1710998632957769000,16.90076904296875,-9.778906837549805,-0.6839474556870758,0.27492004353981464
1710998633057652000,17.00065185546875,-9.763439219304919,-0.8547837686896324,0.33908918538317084
1710998633157534700,17.10053466796875,-9.754145321258902,-0.8767353421263396,0.5082992488907649
1710998633257418000,17.20041796875,-9.772271929579972,-0.6708099608901887,0.4723354801818728
1710998633357302000,17.300302001953124,-9.78648867098093,-0.3510677559358999,0.5213190721247345
1710998633457184800,17.400184814453127,-9.792634918650984,-0.10819311121799982,0.5128185894787312
1710998633557068000,17.500068115234374,-9.796469966769218,-0.06712889126467052,0.4416443546462804
1710998633656952000,17.5999521484375,-9.79795932854414,0.027131259363237768,0.41186954023800787
1710998633756835300,17.69983544921875,-9.799898772174119,0.07586402748334221,0.3558297827059403
1710998633856718000,17.799718017578126,-9.80224855017066,0.12783324764086865,0.26451275915810835
1710998633956601000,17.89960107421875,-9.801903097733854,0.21899828636422752,0.21240171937709673
1710998634056485000,17.999485107421876,-9.800226688954234,0.22077846604557708,0.27783883532965553
